.id,GO.Pathway.Gene.Set.Gene.ID,GO.Level,GO.Pathway.Gene.Set.Gene.Name,All.Genes..Expression.Data.,Genes.That.Passed.All.Filters,Fisher.s.Exact.Two.Tail,Percentage,BMD.Mean,BMD.Median,BMD.List,logBMD,rank,Note,Discussion?
Prochloraz,GO:0015849,6,organic acid transport,146,10,0.00021716,6.45,0.157096854,0.0758315,0.043658;0.397829;0.305267;0.0722917;0.0823195;0.0609453;0.00283384;0.460966;0.0793713;0.0654869,-1.12015035328048,91,,
Prochloraz,GO:0008395,5,steroid hydroxylase activity,50,7,0.000061427,11.29,0.177817228571429,0.0769536,0.379785;0.0366524;0.059258;0.0694286;0.332648;0.289995;0.0769536,-1.11377105843726,93,,
Prochloraz,GO:0048878,5,chemical homeostasis,346,15,0.0010045,4.08,0.163789786666667,0.0793713,0.0533531;0.0761969;0.379297;0.0579515;0.082692;0.0669405;0.267458;0.352943;0.0582997;0.0793713;0.334359;0.0677237;0.0815102;0.0402229;0.458528,-1.10033650645003,94,,
Prochloraz,GO:0071702,5,organic substance transport,1126,43,0.00000062318,3.62,0.21363439627907,0.0793713,0.043658;0.690651;0.0761969;0.379297;0.0344386;0.397829;0.305267;0.342876;0.0412023;0.518587;0.392297;0.48064;0.410293;0.308414;0.499653;0.0722917;0.352943;0.0823195;0.0285975;0.0609453;0.00283384;0.0582997;0.411589;0.288426;0.0580184;0.460966;0.047218;0.0793713;0.509537;0.0500643;0.0602394;0.409326;0.0484716;0.0437351;0.0815102;0.0377813;0.0509341;0.048383;0.0511851;0.057594;0.288384;0.0654869;0.458528,-1.10033650645003,94,,
Prochloraz,GO:0032870,5,cellular response to hormone stimulus,62,5,0.0081431,6.49,0.14995216,0.0815102,0.456372;0.0609453;0.0677237;0.0815102;0.0832096,-1.08878804124118,96,,
Prochloraz,GO:0005504,5,fatty acid binding,27,3,0.011166,10.34,0.202924133333333,0.0823195,0.0823195;0.460966;0.0654869,-1.0844972760967,97,,
Prochloraz,GO:0006869,6,lipid transport,194,19,0.0000000032849,8.64,0.222265757894737,0.0823195,0.043658;0.0761969;0.379297;0.0344386;0.397829;0.48064;0.410293;0.308414;0.352943;0.0823195;0.0285975;0.0609453;0.460966;0.0793713;0.0500643;0.409326;0.0437351;0.0654869;0.458528,-1.0844972760967,97,,
Prochloraz,GO:0033293,6,monocarboxylic acid binding,33,3,0.021608,8.11,0.202924133333333,0.0823195,0.0823195;0.460966;0.0654869,-1.0844972760967,97,,
Prochloraz,GO:0006778,6,porphyrin-containing compound metabolic process,29,3,0.011166,10.34,0.160460066666667,0.082692,0.082692;0.0815102;0.317178,-1.08253650403769,100,,
Prochloraz,GO:0033013,5,tetrapyrrole metabolic process,32,3,0.014629,9.38,0.160460066666667,0.082692,0.082692;0.0815102;0.317178,-1.08253650403769,100,,
Prochloraz,GO:0042168,6,heme metabolic process,27,3,0.0091521,11.11,0.160460066666667,0.082692,0.082692;0.0815102;0.317178,-1.08253650403769,100,,
Prochloraz,GO:1901565,5,organonitrogen compound catabolic process,474,15,0.029119,2.95,0.238319656,0.082692,0.060201;0.471587;0.082692;0.527756;0.350927;0.0588376;0.269613;0.00283384;0.0582273;0.0687722;0.46469;0.362085;0.0547637;0.0618932;0.679916,-1.08253650403769,100,,
Prochloraz,GO:0071391,6,cellular response to estrogen stimulus,20,3,0.012261,10,0.2070306,0.0832096,0.456372;0.0815102;0.0832096,-1.07982656569831,104,,
Prochloraz,GO:0055086,5,nucleobase-containing small molecule metabolic process,365,14,0.0057817,3.66,0.260352677857143,0.1258434,0.722393;0.527756;0.538777;0.0633484;0.0389352;0.00700089;0.0582273;0.46469;0.0218233;0.179169;0.0624016;0.393709;0.0725178;0.494189,-0.900169556585571,105,,
Prochloraz,GO:0000976,6,transcription cis-regulatory region binding,1086,10,0.018586,0.82,0.234365193,0.1642496,0.906163;0.292591;0.00193816;0.301664;0.421756;0.0321455;0.0359082;0.00126323;0.00152084;0.348702,-0.784495679412043,106,,
Prochloraz,GO:0001067,5,transcription regulatory region nucleic acid binding,1086,10,0.018586,0.82,0.234365193,0.1642496,0.906163;0.292591;0.00193816;0.301664;0.421756;0.0321455;0.0359082;0.00126323;0.00152084;0.348702,-0.784495679412043,106,,
Prochloraz,GO:1990837,7,sequence-specific double-stranded DNA binding,1113,10,0.014412,0.8,0.234365193,0.1642496,0.906163;0.292591;0.00193816;0.301664;0.421756;0.0321455;0.0359082;0.00126323;0.00152084;0.348702,-0.784495679412043,106,,
Prochloraz,GO:0030433,8,ubiquitin-dependent ERAD pathway,58,4,0.01601,6.67,0.214464225,0.1657531,0.471587;0.269613;0.0547637;0.0618932,-0.78053834044775,109,,
Prochloraz,GO:0036503,6,ERAD pathway,63,4,0.02089,6.15,0.214464225,0.1657531,0.471587;0.269613;0.0547637;0.0618932,-0.78053834044775,109,,
Prochloraz,GO:0008509,5,anion transmembrane transporter activity,252,14,0.00015077,5.13,0.199915285714286,0.17161465,0.0294371;0.305267;0.0455229;0.0412023;0.499653;0.267458;0.0757713;0.288426;0.047218;0.430927;0.319233;0.359983;0.0377813;0.0509341,-0.765445641064317,111,,
Prochloraz,GO:0034599,5,cellular response to oxidative stress,28,4,0.001151,13.79,0.187274975,0.17676815,0.292591;0.0588376;0.336726;0.0609453,-0.752595983244442,112,,
Prochloraz,GO:0062197,5,cellular response to chemical stress,32,4,0.0018852,12.12,0.187274975,0.17676815,0.292591;0.0588376;0.336726;0.0609453,-0.752595983244442,112,,
Prochloraz,GO:0015711,6,organic anion transport,146,10,0.0002536,6.33,0.21750639,0.18389865,0.397829;0.305267;0.0412023;0.392297;0.499653;0.0722917;0.0609453;0.288426;0.0793713;0.0377813,-0.735421458906037,114,,
Prochloraz,GO:0016712,5,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",42,6,0.00010381,12.77,0.199787666666667,0.1863435,0.082692;0.379785;0.0366524;0.332648;0.289995;0.0769536,-0.72968575162689,115,,
Prochloraz,GO:0046942,7,carboxylic acid transport,110,6,0.010947,5.22,0.218000216666667,0.19231915,0.397829;0.305267;0.392297;0.0722917;0.0609453;0.0793713,-0.715977469140361,116,,
Prochloraz,GO:0002684,5,positive regulation of immune system process,126,8,0.010231,4.35,0.24859684375,0.19540565,0.329866;0.0392387;0.670056;0.393565;0.0609453;0.00195665;0.0511851;0.441962,-0.709062883153847,117,,
Prochloraz,GO:0015399,5,primary active transmembrane transporter activity,124,8,0.0010743,6.3,0.2045106625,0.19771495,0.043658;0.0761969;0.397829;0.0455229;0.333762;0.0669405;0.352943;0.319233,-0.703960490741821,118,,
Prochloraz,GO:0042626,5,ATPase-coupled transmembrane transporter activity,86,8,0.00008848,9.09,0.2045106625,0.19771495,0.043658;0.0761969;0.397829;0.0455229;0.333762;0.0669405;0.352943;0.319233,-0.703960490741821,118,,
Prochloraz,GO:0043627,5,response to estrogen,23,4,0.0021097,11.76,0.2374797,0.2060183,0.456372;0.0815102;0.0832096;0.328827,-0.686094200815177,120,,
Prochloraz,GO:0009617,5,response to bacterium,85,6,0.030469,4.14,0.270159433333333,0.21170935,0.0307562;0.355695;0.670056;0.0677237;0.0547637;0.441962,-0.674259961235494,121,,
Prochloraz,GO:0006694,6,steroid biosynthetic process,51,8,0.0000085144,12.5,0.2412340125,0.2176363,0.379297;0.0405876;0.434067;0.0529356;0.486658;0.0559756;0.0218233;0.458528,-0.662268666074542,122,,
Prochloraz,GO:0042157,5,lipoprotein metabolic process,27,4,0.0013114,13.33,0.23644845,0.22933415,0.379297;0.0285975;0.0793713;0.458528,-0.639531269944055,123,,
Prochloraz,GO:0015718,8,monocarboxylic acid transport,45,4,0.0068891,8.51,0.23261065,0.23583415,0.397829;0.392297;0.0609453;0.0793713,-0.627393306608651,124,,
Prochloraz,GO:0015291,5,secondary active transmembrane transporter activity,209,8,0.034445,3.46,0.2453477,0.255724,0.499653;0.24399;0.267458;0.0757713;0.047218;0.430927;0.359983;0.0377813,-0.592228511009872,125,,
Prochloraz,GO:0004930,5,G protein-coupled receptor activity,272,4,0.02122,0.56,0.26773963,0.26071805,0.0523601;0.00271142;0.546811;0.469076,-0.583828900768621,126,,
Prochloraz,GO:0005338,5,nucleotide-sugar transmembrane transporter activity,13,4,0.000042476,30.77,0.235833275,0.266208,0.24399;0.288426;0.359983;0.0509341,-0.57477889738257,127,,
Prochloraz,GO:0015297,6,antiporter activity,68,5,0.0061531,6.94,0.2836604,0.267458,0.499653;0.24399;0.267458;0.047218;0.359983,-0.572744407288899,128,,
Prochloraz,GO:0015301,6,anion:anion antiporter activity,38,3,0.026526,7.5,0.271443,0.267458,0.499653;0.267458;0.047218,-0.572744407288899,128,,
Prochloraz,GO:0140323,7,solute:anion antiporter activity,38,3,0.026526,7.5,0.271443,0.267458,0.499653;0.267458;0.047218,-0.572744407288899,128,,
Prochloraz,GO:0034976,5,response to endoplasmic reticulum stress,106,5,0.030824,4.63,0.23394918,0.269613,0.471587;0.269613;0.311889;0.0547637;0.0618932,-0.569259171142099,131,,
Prochloraz,GO:0005811,6,lipid droplet,34,3,0.018634,8.57,0.226465966666667,0.273807,0.273807;0.0398409;0.36575,-0.562555453124919,132,,
Prochloraz,GO:0008514,6,organic anion transmembrane transporter activity,132,12,0.0000060006,8,0.226846575,0.277942,0.305267;0.0455229;0.0412023;0.499653;0.267458;0.0757713;0.288426;0.430927;0.319233;0.359983;0.0377813;0.0509341,-0.556045821736434,133,,
Prochloraz,GO:0015165,6,pyrimidine nucleotide-sugar transmembrane transporter activity,11,3,0.00062473,27.27,0.233114366666667,0.288426,0.288426;0.359983;0.0509341,-0.539965592955472,134,,
Prochloraz,GO:0020037,5,heme binding,127,13,0.0000011583,8.55,0.2674324,0.289995,0.082692;0.379785;0.527756;0.0366524;0.059258;0.0694286;0.332648;0.740662;0.486658;0.0653056;0.289995;0.0769536;0.328827,-0.53760949000149,135,,
Prochloraz,GO:0000977,7,RNA polymerase II transcription regulatory region sequence-specific DNA binding,1034,9,0.015794,0.77,0.260190418888889,0.292591,0.906163;0.292591;0.301664;0.421756;0.0321455;0.0359082;0.00126323;0.00152084;0.348702,-0.533739036756337,136,,
Prochloraz,GO:0003690,6,double-stranded DNA binding,1161,11,0.016925,0.83,0.248468084545455,0.292591,0.906163;0.292591;0.00193816;0.301664;0.421756;0.389497;0.0321455;0.0359082;0.00126323;0.00152084;0.348702,-0.533739036756337,136,,
Prochloraz,GO:0019752,6,carboxylic acid metabolic process,491,17,0.0065132,3.29,0.245561249411765,0.298825,0.043658;0.298825;0.722393;0.527756;0.350927;0.331048;0.321087;0.071881;0.0389352;0.00283384;0.0696033;0.0435595;0.362085;0.0624016;0.360841;0.0725178;0.494189,-0.52458307182362,138,,
Prochloraz,GO:0032787,7,monocarboxylic acid metabolic process,270,11,0.0063382,3.9,0.253434963636364,0.298825,0.043658;0.298825;0.722393;0.331048;0.321087;0.0389352;0.0696033;0.0435595;0.362085;0.0624016;0.494189,-0.52458307182362,138,,
Prochloraz,GO:0043436,5,oxoacid metabolic process,497,17,0.006899,3.25,0.245561249411765,0.298825,0.043658;0.298825;0.722393;0.527756;0.350927;0.331048;0.321087;0.071881;0.0389352;0.00283384;0.0696033;0.0435595;0.362085;0.0624016;0.360841;0.0725178;0.494189,-0.52458307182362,138,,
Prochloraz,GO:0005789,5,endoplasmic reticulum membrane,402,14,0.0093437,3.35,0.248974600714286,0.3005025,0.292591;0.471587;0.410293;0.308414;0.0680601;0.00194731;0.456372;0.434067;0.0529356;0.486658;0.0559756;0.334359;0.0547908;0.057594,-0.52215191057742,141,,
Prochloraz,GO:0020027,5,hemoglobin metabolic process,16,3,0.0019971,18.75,0.2269149,0.305267,0.305267;0.0582997;0.317178,-0.515320141304087,142,,
Prochloraz,GO:0042541,6,hemoglobin biosynthetic process,15,3,0.0016422,20,0.2269149,0.305267,0.305267;0.0582997;0.317178,-0.515320141304087,142,,
Prochloraz,GO:0046943,5,carboxylic acid transmembrane transporter activity,136,7,0.010343,4.73,0.277301305714286,0.305267,0.397829;0.305267;0.392297;0.499653;0.267458;0.0757713;0.00283384,-0.515320141304087,142,,
Prochloraz,GO:0008202,5,steroid metabolic process,101,11,0.000002839,9.48,0.2673791,0.308414,0.292591;0.379297;0.410293;0.308414;0.0405876;0.434067;0.0529356;0.486658;0.0559756;0.0218233;0.458528,-0.510865916014254,145,,
Prochloraz,GO:0005506,7,iron ion binding,157,12,0.000033695,6.74,0.254815766666667,0.309411,0.379785;0.507541;0.0366524;0.059258;0.0694286;0.332648;0.434067;0.486658;0.0559756;0.289995;0.0769536;0.328827,-0.509464250577242,146,,
Prochloraz,GO:0031406,5,carboxylic acid binding,73,6,0.0019855,7.41,0.2927749,0.320168,0.507541;0.279495;0.0823195;0.460966;0.360841;0.0654869,-0.494622076907363,147,,
Prochloraz,GO:0046914,6,transition metal ion binding,836,25,0.024826,2.58,0.266879432,0.32316,0.0533531;0.520002;0.592434;0.379785;0.0765649;0.0490868;0.350927;0.32316;0.507541;0.0667177;0.0366524;0.059258;0.0694286;0.332648;0.434067;0.486658;0.0559756;0.46469;0.289995;0.0538321;0.034811;0.679916;0.0769536;0.328827;0.348702,-0.490582400540865,148,,
Prochloraz,GO:0015036,5,disulfide oxidoreductase activity,40,3,0.028288,7.32,0.2389658,0.324599,0.336726;0.324599;0.0555724,-0.488652822449254,149,,
Prochloraz,GO:0043603,5,cellular amide metabolic process,522,17,0.0092537,3.1,0.245943431764706,0.324599,0.722393;0.350927;0.071881;0.0389352;0.336726;0.0582273;0.324599;0.0445624;0.362085;0.0218233;0.346928;0.0624016;0.00178134;0.0663132;0.360841;0.679916;0.330698,-0.488652822449254,149,,
Prochloraz,GO:0004252,6,serine-type endopeptidase activity,119,7,0.013526,4.49,0.261811414285714,0.327392,0.0588376;0.0790637;0.393565;0.477716;0.0541436;0.327392;0.441962,-0.484931937014193,151,,
Prochloraz,GO:0008236,5,serine-type peptidase activity,131,7,0.020109,4.14,0.261811414285714,0.327392,0.0588376;0.0790637;0.393565;0.477716;0.0541436;0.327392;0.441962,-0.484931937014193,151,,
Prochloraz,GO:0004364,5,glutathione transferase activity,22,4,0.00064497,16,0.268467375,0.3276485,0.0716445;0.324599;0.346928;0.330698,-0.484591815936788,153,,
Prochloraz,GO:0043648,7,dicarboxylic acid metabolic process,44,4,0.005901,8.89,0.273408,0.329833,0.298825;0.071881;0.362085;0.360841,-0.481705895080432,154,,
Prochloraz,GO:0050776,5,regulation of immune response,135,7,0.034147,3.7,0.276798521428571,0.329866,0.329866;0.0392387;0.670056;0.393565;0.0609453;0.00195665;0.441962,-0.481662445816708,155,,
Prochloraz,GO:0006749,5,glutathione metabolic process,36,6,0.000047147,14.63,0.294350866666667,0.333712,0.336726;0.324599;0.346928;0.0663132;0.360841;0.330698,-0.476628176203821,156,,
Prochloraz,GO:0051346,6,negative regulation of hydrolase activity,100,9,0.00012726,7.63,0.260777344444444,0.333794,0.43621;0.0722938;0.421682;0.537543;0.333794;0.379599;0.0392387;0.0656903;0.0609453,-0.476521474098686,157,,
Prochloraz,GO:0050660,5,flavin adenine dinucleotide binding,78,5,0.011072,6.02,0.26325192,0.336726,0.352193;0.336726;0.502996;0.0687722;0.0555724,-0.472723348653252,158,,
Prochloraz,GO:0055088,6,lipid homeostasis,54,6,0.0003065,10.53,0.280115866666667,0.343651,0.0761969;0.379297;0.352943;0.0793713;0.334359;0.458528,-0.463882387986989,159,,
Prochloraz,GO:0008203,6,cholesterol metabolic process,59,10,0.000000098737,15.15,0.29005825,0.3438555,0.292591;0.379297;0.410293;0.308414;0.434067;0.0529356;0.486658;0.0559756;0.0218233;0.458528,-0.463624024686661,160,,
Prochloraz,GO:0016125,5,sterol metabolic process,67,10,0.00000034127,13.33,0.29005825,0.3438555,0.292591;0.379297;0.410293;0.308414;0.434067;0.0529356;0.486658;0.0559756;0.0218233;0.458528,-0.463624024686661,160,,
Prochloraz,GO:1902652,5,secondary alcohol metabolic process,65,10,0.00000023039,13.89,0.29005825,0.3438555,0.292591;0.379297;0.410293;0.308414;0.434067;0.0529356;0.486658;0.0559756;0.0218233;0.458528,-0.463624024686661,160,,
Prochloraz,GO:0014706,6,striated muscle tissue development,25,3,0.0082321,11.54,0.281800066666667,0.348702,0.0238522;0.472846;0.348702,-0.45754556169637,163,,
Prochloraz,GO:0048738,7,cardiac muscle tissue development,22,3,0.0058105,13.04,0.281800066666667,0.348702,0.0238522;0.472846;0.348702,-0.45754556169637,163,,
Prochloraz,GO:0042632,8,cholesterol homeostasis,23,5,0.000043284,20,0.26926724,0.352943,0.0761969;0.379297;0.352943;0.0793713;0.458528,-0.452295427145604,165,,
Prochloraz,GO:0055092,7,sterol homeostasis,23,5,0.000043284,20,0.26926724,0.352943,0.0761969;0.379297;0.352943;0.0793713;0.458528,-0.452295427145604,165,,
Prochloraz,GO:0004866,6,endopeptidase inhibitor activity,102,10,0.000033498,8.06,0.29929998,0.3566965,0.43621;0.0722938;0.036893;0.421682;0.537543;0.333794;0.379599;0.0392387;0.670056;0.0656903,-0.447701152052574,167,,
Prochloraz,GO:0010466,7,negative regulation of peptidase activity,73,8,0.00011221,8.79,0.28575635,0.3566965,0.43621;0.0722938;0.421682;0.537543;0.333794;0.379599;0.0392387;0.0656903,-0.447701152052574,167,,
Prochloraz,GO:0030162,7,regulation of proteolysis,186,8,0.020556,3.83,0.28575635,0.3566965,0.43621;0.0722938;0.421682;0.537543;0.333794;0.379599;0.0392387;0.0656903,-0.447701152052574,167,,
Prochloraz,GO:0030414,5,peptidase inhibitor activity,111,10,0.000060981,7.52,0.29929998,0.3566965,0.43621;0.0722938;0.036893;0.421682;0.537543;0.333794;0.379599;0.0392387;0.670056;0.0656903,-0.447701152052574,167,,
Prochloraz,GO:0045861,8,negative regulation of proteolysis,81,8,0.00020225,8.08,0.28575635,0.3566965,0.43621;0.0722938;0.421682;0.537543;0.333794;0.379599;0.0392387;0.0656903,-0.447701152052574,167,,
Prochloraz,GO:0052547,6,regulation of peptidase activity,118,8,0.001912,5.76,0.28575635,0.3566965,0.43621;0.0722938;0.421682;0.537543;0.333794;0.379599;0.0392387;0.0656903,-0.447701152052574,167,,
Prochloraz,GO:0061135,5,endopeptidase regulator activity,106,10,0.000044003,7.81,0.29929998,0.3566965,0.43621;0.0722938;0.036893;0.421682;0.537543;0.333794;0.379599;0.0392387;0.670056;0.0656903,-0.447701152052574,167,,
Prochloraz,GO:0043232,5,intracellular non-membrane-bounded organelle,1405,12,0.0055377,0.79,0.32769935,0.358744,0.559922;0.351738;0.541472;0.379356;0.273807;0.0398409;0.36575;0.512135;0.509537;0.033773;0.322263;0.0427983,-0.44521535378041,174,,
Prochloraz,GO:0050778,6,positive regulation of immune response,75,6,0.0096852,5.36,0.3226055,0.3617155,0.329866;0.0392387;0.670056;0.393565;0.0609453;0.441962,-0.441632880731775,175,,
Prochloraz,GO:0043086,5,negative regulation of catalytic activity,166,11,0.00024976,5.85,0.307434190909091,0.362103,0.43621;0.0722938;0.672677;0.421682;0.537543;0.333794;0.379599;0.0392387;0.0656903;0.362103;0.0609453,-0.441167877066312,176,,
Prochloraz,GO:0051248,7,negative regulation of protein metabolic process,244,11,0.0066704,3.87,0.303619363636364,0.362103,0.43621;0.0722938;0.672677;0.421682;0.537543;0.333794;0.379599;0.0392387;0.0656903;0.362103;0.0189822,-0.441167877066312,176,,
Prochloraz,GO:0004869,7,cysteine-type endopeptidase inhibitor activity,24,4,0.00075262,15.38,0.332478,0.377738,0.036893;0.421682;0.537543;0.333794,-0.422809323458989,178,,
Prochloraz,GO:0006695,7,cholesterol biosynthetic process,22,7,0.000000037021,31.82,0.269897785714286,0.379297,0.379297;0.434067;0.0529356;0.486658;0.0559756;0.0218233;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0015485,5,cholesterol binding,32,5,0.00020127,14.71,0.32005342,0.379297,0.379297;0.410293;0.308414;0.0437351;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0015748,6,organophosphate ester transport,68,5,0.0077137,6.58,0.28314946,0.379297,0.379297;0.48064;0.047218;0.0500643;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0015850,6,organic hydroxy compound transport,53,9,0.00000025831,16.07,0.314140611111111,0.379297,0.0761969;0.379297;0.0344386;0.397829;0.410293;0.308414;0.352943;0.409326;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0015918,7,sterol transport,31,7,0.00000063609,21.88,0.342142557142857,0.379297,0.0761969;0.379297;0.410293;0.308414;0.352943;0.409326;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0016126,6,sterol biosynthetic process,27,7,0.00000050388,22.58,0.269897785714286,0.379297,0.379297;0.434067;0.0529356;0.486658;0.0559756;0.0218233;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0019216,6,regulation of lipid metabolic process,68,5,0.0065203,6.85,0.34766626,0.379297,0.379297;0.505202;0.0609453;0.334359;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0030301,8,cholesterol transport,27,7,0.00000023651,25,0.342142557142857,0.379297,0.0761969;0.379297;0.410293;0.308414;0.352943;0.409326;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0032934,5,sterol binding,40,5,0.00055377,11.9,0.32005342,0.379297,0.379297;0.410293;0.308414;0.0437351;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0033344,9,cholesterol efflux,13,7,8.3251E-10,50,0.342142557142857,0.379297,0.0761969;0.379297;0.410293;0.308414;0.352943;0.409326;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0034377,7,plasma lipoprotein particle assembly,5,3,0.000040695,60,0.3057321,0.379297,0.379297;0.0793713;0.458528,-0.421020592279013,179,,
Prochloraz,GO:0045834,6,positive regulation of lipid metabolic process,24,3,0.0073691,12,0.2995901,0.379297,0.379297;0.0609453;0.458528,-0.421020592279013,179,,
