92	Ion channel and phorbal esters signaling pathway	3	5	1	1	1	1	1	1	1	1	1	387	4	8595	0.98295	0.19806	0.19806	20.0	18803	plcg1	Plcg1_66733	18803(-0.4784)	0.26027	0.26027	0.26027		0.26027		0.101611	0.101611	0.101611		0.101611		0.936398	0.936398	0.936398		0.9363980000000001		0.0	0.26027	0.0	0.26027	0.26027	0.101611	0.936398	1	0	1	18803	Plcg1_66733	0.26027	0.26027		0.101611	0.101611		0.936398	0.936398		0.26027	0.101611	0.936398	0															0						Hill,1(1)	4.593407154083252	4.593407154083252	4.593407154083252	4.593407154083252	0.0	4.593407154083252	0.26027	0.26027	0.101611	0.101611	0.936398	0.936398	UP	1.0	0.0	0.0	
920	Sema4D-mediated inhibition of cell attachment and migration	7	8	5	5	0	5	5	5	5	0	0	388	8	8591	0.70243	1.0	1.0	0.0																														0	0	0															0															0																							
921	CD28 co-stimulation	25	30	5	5	0	5	5	5	5	0	0	388	30	8569	0.26549	1.0	0.63941	0.0																														0	0	0															0															0																							
922	Platelet aggregation (plug formation)	25	37	9	9	2	9	8	8	9	2	2	386	35	8564	0.78664	0.47887	0.67358	5.41	109905;22371	rap1a;vwf	Rap1a_77941;Vwf_65542		12.2177	12.2177	10.2929	2.7220782648557273	11.306083545121687	2.3974196458672568	9.755665	9.755665	7.11603	3.7330076167147057	8.50549111135042	3.287776811574589	19.92755	19.92755	17.9841	2.7484533477939914	19.007100603058365	2.4206490080843435	0.5	12.2177			14.1425;10.2929	12.3953;7.11603	21.871;17.9841	1	1	1	22371	Vwf_65542	10.2929	10.2929		7.11603	7.11603		17.9841	17.9841		10.2929	7.11603	17.9841	1	109905	Rap1a_77941	14.1425	14.1425		12.3953	12.3953		21.871	21.871		14.1425	12.3953	21.871	0						Hill,1(0.5);Linear,1(0.5)	17.637011063882888	52.5059289932251	6.8067827224731445	45.69914627075195	27.50105400136044	26.25296449661255	8.445091999999999	15.990308000000002	4.581980400000001	14.9293496	16.118388000000003	23.736711999999997	CONFLICT	0.5	0.5	0.0	
923	Semaphorin interactions	55	64	17	17	1	16	17	16	17	1	1	387	63	8536	0.22961	0.94126	0.52803	1.56	227377	farp2	Farp2_58966		13.3788	13.3788	13.3788		13.3788		10.5836	10.5836	10.5836		10.5836		22.7578	22.7578	22.7578		22.7578						13.3788	10.5836	22.7578	0	1	0															1	227377	Farp2_58966	13.3788	13.3788		10.5836	10.5836		22.7578	22.7578		13.3788	10.5836	22.7578	0						Hill,1(1)	9.446981430053711	9.446981430053711	9.446981430053711	9.446981430053711	0.0	9.446981430053711	13.3788	13.3788	10.5836	10.5836	22.7578	22.7578	DOWN	0.0	1.0	0.0	
925	IKK complex recruitment mediated by RIP1	8	10	3	3	2	3	3	3	3	2	2	386	8	8591	0.99236	0.066515	0.066515	20.0	19766;16150	ripk1;ikbkb	Ripk1_65501;Ikbkb_67891,Ikbkb_80666	19766(0.2979)	13.692375	13.692375	13.6377	0.07732212652243912	13.716208598674642	0.0695890106150695	10.174325	10.174325	9.41023	1.0805935119414896	10.507404717957009	0.9725215375616675	18.884774999999998	18.884774999999998	18.52985	0.5019397486254171	18.73005821884597	0.45173991024528504	0.0	13.6377	0.0	13.6377	13.6377;13.74705	9.41023;10.93842	19.2397;18.52985	2	1	1	16150	Ikbkb_67891,Ikbkb_80666	13.74705	13.74705		10.93842	10.93842		18.52985	18.52985		13.74705	10.93842	18.52985	1	19766	Ripk1_65501	13.6377	13.6377		9.41023	9.41023		19.2397	19.2397		13.6377	9.41023	19.2397	0						Hill,3(1)	4.369919638102445	14.773574590682983	2.0685465335845947	6.465006351470947	2.4759066397357192	6.240021705627441	13.585212	13.799538	8.6766988	11.671951199999999	18.189121999999998	19.580427999999998	CONFLICT	0.5	0.5	0.0	
926	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	11	14	2	2	0	2	1	1	2	0	0	388	14	8585	0.53885	1.0	1.0	0.0																														0	0	0															0															0																							
927	Cell cycle negative regulation by p75 neurotrophin receptor	5	6	3	3	1	3	3	3	3	1	1	387	5	8594	0.97515	0.2327	0.2327	16.67	15182	hdac2	Hdac2_65110	15182(-0.4055)	5.07522	5.07522	5.07522		5.07522		3.26712	3.26712	3.26712		3.26712		10.4357	10.4357	10.4357		10.4357		0.0	5.07522	0.0	5.07522	5.07522	3.26712	10.4357	0	1	0															1	15182	Hdac2_65110	5.07522	5.07522		3.26712	3.26712		10.4357	10.4357		5.07522	3.26712	10.4357	0						Poly 2,1(1)	3.509055614471435	3.5090556144714355	3.5090556144714355	3.5090556144714355	0.0	3.5090556144714355	5.07522	5.07522	3.26712	3.26712	10.4357	10.4357	DOWN	0.0	1.0	0.0	
928	Regulated proteolysis of p75 neurotrophin receptor	10	11	2	2	1	2	2	2	2	1	1	387	10	8589	0.92096	0.38476	0.38476	9.09	66340	psenen	Psenen_70254	66340(-0.6979)	19.0953	19.0953	19.0953		19.095300000000005		13.2799	13.2799	13.2799		13.279900000000001		26.5237	26.5237	26.5237		26.5237		0.0	19.0953			19.0953	13.2799	26.5237	1	0	1	66340	Psenen_70254	19.0953	19.0953		13.2799	13.2799		26.5237	26.5237		19.0953	13.2799	26.5237	0															0						Hill,1(1)	4.482100009918213	4.482100009918213	4.482100009918213	4.482100009918213	0.0	4.482100009918213	19.0953	19.0953	13.2799	13.2799	26.5237	26.5237	UP	1.0	0.0	0.0	
929	Innate immune system	167	232	42	40	6	41	34	33	42	6	6	382	226	8373	0.1204	0.93996	0.24938	2.59	234779;13136;19766;18035;16150;12048	plcg2;cd55;ripk1;nfkbia;ikbkb;bcl2l1	Plcg2_59221;Cd55_29177;Ripk1_65501;Nfkbia_55629;Ikbkb_67891,Ikbkb_80666;Bcl2l1_29914	19766(0.2979);12048(-0.007109)	13.369418333333334	13.692375	3.68766	5.589653887103985	14.885492050967901	4.082649092334867	9.385246666666665	10.174325	2.48946	3.6259851003757144	10.390744260860435	2.2809869759344275	18.217615	18.884774999999998	6.86144	6.892036237089149	19.377033464486995	5.702104314062432					3.68766;14.7554;13.6377;21.137;13.74705;13.2517	2.48946;12.1823;9.41023;12.1905;10.93842;9.10057	6.86144;24.6396;19.2397;25.4799;18.52985;14.5552	5	2	4	234779;18035;16150;12048	Plcg2_59221;Nfkbia_55629;Ikbkb_67891,Ikbkb_80666;Bcl2l1_29914	12.9558525	13.499375	7.154115036375333	8.6797375	10.019495	4.317550829165188	16.3565975	16.542524999999998	7.775189683389832	3.68766;21.137;13.74705;13.2517	2.48946;12.1905;10.93842;9.10057	6.86144;25.4799;18.52985;14.5552	2	13136;19766	Cd55_29177;Ripk1_65501	14.19655	14.19655	0.7903332493321903	10.796265	10.796265	1.9601494949237952	21.93965	21.93965	3.8183059077292363	14.7554;13.6377	12.1823;9.41023	24.6396;19.2397	0						Hill,6(0.86);Poly 2,1(0.15)	5.808253587509037	51.85056185722351	2.0685465335845947	21.509580612182617	6.465477236379066	6.240021705627441	8.896763711691353	17.842072954975315	6.483854318454051	12.286639014879281	12.702837457250984	23.732392542749018	UP	0.6666666666666666	0.3333333333333333	0.0	
93	Reversal of insulin resistance by leptin	9	11	1	1	0	1	1	1	1	0	0	388	11	8588	0.61524	1.0	1.0	0.0																														0	0	0															0															0																							
931	Tryptophan catabolism	4	11	1	0	0	1	0	0	1	0	0	388	11	8588	0.61524	1.0	1.0	0.0																														0	0	0															0															0																							
932	Urea cycle	3	8	1	1	0	1	1	1	1	0	0	388	8	8591	0.70243	1.0	1.0	0.0																														0	0	0															0															0																							
933	Branched-chain amino acid catabolism	17	17	7	7	2	7	7	7	7	2	2	386	15	8584	0.96539	0.16541	0.16541	11.76	110446;12035	acat1;bcat1	Acat1_61469;Bcat1_29039	12035(-0.06677)	19.67455	19.67455	15.6746	5.656783538814254	20.697138925163234	5.468804602951837	13.04505	13.04505	12.955	0.12734993129186037	13.022028679055751	0.12311800259896631	23.418300000000002	23.418300000000002	22.3723	1.4792673862422476	23.685710346559517	1.4301102800504448	0.0	15.6746	0.5	19.67455	15.6746;23.6745	13.1351;12.955	22.3723;24.4643	1	1	1	12035	Bcat1_29039	23.6745	23.6745		12.955	12.955		24.4643	24.4643		23.6745	12.955	24.4643	1	110446	Acat1_61469	15.6746	15.6746		13.1351	13.1351		22.3723	22.3723		15.6746	13.1351	22.3723	0						Hill,2(1)	5.077876638359673	11.082887172698975	3.3227128982543945	7.76017427444458	3.1377590303574694	5.541443586349487	11.834648000000001	27.514452	12.868552000000001	13.221547999999999	21.36814	25.468460000000004	CONFLICT	0.5	0.5	0.0	
935	Lysine catabolism	6	8	3	3	1	3	3	3	3	1	1	387	7	8592	0.9562	0.29757	0.29757	12.5	30956	aass	Aass_77318	30956(0.3726)	13.8292	13.8292	13.8292		13.8292		11.1063	11.1063	11.1063		11.1063		22.0915	22.0915	22.0915		22.0915		0.0	13.8292	0.0	13.8292	13.8292	11.1063	22.0915	0	1	0															1	30956	Aass_77318	13.8292	13.8292		11.1063	11.1063		22.0915	22.0915		13.8292	11.1063	22.0915	0						Hill,1(1)	10.920683860778807	10.920683860778809	10.920683860778809	10.920683860778809	0.0	10.920683860778809	13.8292	13.8292	11.1063	11.1063	22.0915	22.0915	DOWN	0.0	1.0	0.0	
936	Phenylalanine and tyrosine catabolism	5	9	3	2	1	3	2	2	3	1	1	387	8	8591	0.94526	0.32792	0.32792	11.11	110391	qdpr	Qdpr_76713	110391(-0.9274)	14.0937	14.0937	14.0937		14.0937		10.1517	10.1517	10.1517		10.1517		24.5844	24.5844	24.5844		24.5844		0.0	14.0937	0.0	14.0937	14.0937	10.1517	24.5844	0	1	0															1	110391	Qdpr_76713	14.0937	14.0937		10.1517	10.1517		24.5844	24.5844		14.0937	10.1517	24.5844	0						Hill,1(1)	3.9146764278411865	3.9146764278411865	3.9146764278411865	3.9146764278411865	0.0	3.9146764278411865	14.0937	14.0937	10.1517	10.1517	24.5844	24.5844	DOWN	0.0	1.0	0.0	
938	Galactose catabolism	2	3	1	0	0	1	0	0	1	0	0	388	3	8596	0.87598	1.0	1.0	0.0																														0	0	0															0															0																							
94	MAP kinase signaling pathway	77	80	27	27	6	27	26	26	27	6	6	382	74	8525	0.94322	0.13096	0.15978	7.5	26412;26408;19766;18035;16150;23938	map4k2;map3k5;ripk1;nfkbia;ikbkb;map2k5	Map4k2_70418;Map3k5_71001;Ripk1_65501;Nfkbia_55629;Ikbkb_67891,Ikbkb_80666;Map2k5_68611	26412(-0.2857);26408(-0.004897);19766(0.2979);23938(-0.4283)	14.332178333333333	13.813075	8.75162	3.968291247277176	15.721444970869516	4.372500893630296	9.4977	9.277429999999999	6.16718	2.0338582107020153	10.294106429042543	1.9781911807711547	21.618391666666664	21.54995	14.527	5.0416873431835185	22.469851044300317	4.794957082283903	3.0	13.8791			14.8406;8.75162;13.6377;21.137;13.74705;13.8791	9.14463;6.16718;9.41023;12.1905;10.93842;9.13524	23.8602;14.527;19.2397;25.4799;18.52985;28.0737	4	3	3	18035;16150;23938	Nfkbia_55629;Ikbkb_67891,Ikbkb_80666;Map2k5_68611	16.254383333333333	13.8791	4.228985509059282	10.75472	10.93842	1.5358914949956444	24.027816666666666	25.4799	4.934843230623786	21.137;13.74705;13.8791	12.1905;10.93842;9.13524	25.4799;18.52985;28.0737	3	26412;26408;19766	Map4k2_70418;Map3k5_71001;Ripk1_65501	12.409973333333333	13.6377	3.2248106822158342	8.24068	9.14463	1.8006075439973053	19.208966666666665	19.2397	4.666675900824205	14.8406;8.75162;13.6377	9.14463;6.16718;9.41023	23.8602;14.527;19.2397	0						Hill,5(0.72);Linear,2(0.29)	7.52803786486145	76.90042757987976	2.0685465335845947	30.577482223510742	10.713819738937401	6.240021705627441	11.156884022516639	17.507472644150027	7.870274490372622	11.125125509627377	17.58420159840707	25.652581734926265	CONFLICT	0.5	0.5	0.0	
940	Methionine salvage pathway	6	6	2	2	1	2	2	2	2	1	1	387	5	8594	0.97515	0.2327	0.2327	16.67	56369	apip	Apip_70013		14.3091	14.3091	14.3091		14.3091		12.4174	12.4174	12.4174		12.4174		22.5892	22.5892	22.5892		22.5892		0.0	14.3091	0.0	14.3091	14.3091	12.4174	22.5892	0	1	0															1	56369	Apip_70013	14.3091	14.3091		12.4174	12.4174		22.5892	22.5892		14.3091	12.4174	22.5892	0						Hill,1(1)	7.3266210556030265	7.326621055603027	7.326621055603027	7.326621055603027	0.0	7.326621055603027	14.3091	14.3091	12.4174	12.4174	22.5892	22.5892	DOWN	0.0	1.0	0.0	
941	Mitochondrial protein import	47	51	12	11	1	12	10	10	12	1	1	387	50	8549	0.34685	0.89536	0.72592	1.96	11692	gfer	Gfer_60596		14.5874	14.5874	14.5874		14.5874		9.9639	9.9639	9.9639		9.9639		24.9746	24.9746	24.9746		24.9746						14.5874	9.9639	24.9746	1	0	1	11692	Gfer_60596	14.5874	14.5874		9.9639	9.9639		24.9746	24.9746		14.5874	9.9639	24.9746	0															0						Hill,1(1)	2.698073387145996	2.698073387145996	2.698073387145996	2.698073387145996	0.0	2.698073387145996	14.5874	14.5874	9.9639	9.9639	24.9746	24.9746	UP	1.0	0.0	0.0	
942	Purine catabolism	8	11	4	3	1	4	2	2	4	1	1	387	10	8589	0.92096	0.38476	0.38476	9.09	14775	gpx1	Gpx1_30525	14775(-0.6355)	12.8644	12.8644	12.8644		12.8644		8.57462	8.57462	8.57462		8.57462		13.7183	13.7183	13.7183		13.718299999999997		0.0	12.8644			12.8644	8.57462	13.7183	0	1	0															1	14775	Gpx1_30525	12.8644	12.8644		8.57462	8.57462		13.7183	13.7183		12.8644	8.57462	13.7183	0						Hill,1(1)	4.546477317810059	4.546477317810059	4.546477317810059	4.546477317810059	0.0	4.546477317810059	12.8644	12.8644	8.57462	8.57462	13.7183	13.7183	DOWN	0.0	1.0	0.0	
943	Purine salvage	12	14	5	5	2	5	5	5	5	2	2	386	12	8587	0.97962	0.12025	0.12025	14.29	13178;15452	dck;hprt	Dck_79017;Hprt_54879	13178(0.3817);15452(0.4665)	6.339786999999999	6.339786999999999	0.196874	8.687390877077997	5.623623904341637	8.628150502394591	4.2087775999999995	4.2087775999999995	0.0377952	5.898659878499481	3.7225093315871884	5.858436199574859	12.344485	12.344485	0.94987	16.114419071019903	11.016059422064057	16.00453288803585	0.0	0.196874	0.5	6.339786999999999	12.4827;0.196874	8.37976;0.0377952	23.7391;0.94987	0	2	0															2	13178;15452	Dck_79017;Hprt_54879	6.339786999999999	6.339786999999999	8.687390877077997	4.2087775999999995	4.2087775999999995	5.898659878499481	12.344485	12.344485	16.114419071019903	12.4827;0.196874	8.37976;0.0377952	23.7391;0.94987	0						Hill,1(0.5);Linear,1(0.5)	3.409163467477476	7.480172872543335	2.2019541263580322	5.278218746185303	2.1752475734041194	3.7400864362716675	-5.700322479999999	18.37989648	-3.966347903999999	12.383903103999998	-9.988960399999995	34.677930399999994	DOWN	0.0	1.0	0.0	
944	Glycogen breakdown (glycogenolysis)	8	12	3	3	1	3	2	2	3	1	1	387	11	8588	0.90778	0.41135	0.41135	8.33	110094	phka2	Phka2_63315		18.2891	18.2891	18.2891		18.2891		13.9982	13.9982	13.9982		13.9982		23.7936	23.7936	23.7936		23.7936		0.0	18.2891			18.2891	13.9982	23.7936	0	1	0															1	110094	Phka2_63315	18.2891	18.2891		13.9982	13.9982		23.7936	23.7936		18.2891	13.9982	23.7936	0						Hill,1(1)	16.852664947509762	16.852664947509766	16.852664947509766	16.852664947509766	0.0	16.852664947509766	18.2891	18.2891	13.9982	13.9982	23.7936	23.7936	DOWN	0.0	1.0	0.0	
945	Pyruvate dehydrogenase (PDH) complex regulation	11	12	3	3	2	3	3	3	3	2	2	386	10	8589	0.98687	0.092218	0.092218	16.67	236900;68263	pdk3;pdhb	Pdk3_55331;Pdhb_70668		11.927	11.927	10.1573	2.5027337413316673	11.128609623430963	2.2335670559004654	9.306405	9.306405	7.03451	3.2129447212876268	8.281452124046272	2.8673955057156584	17.502299999999998	17.502299999999998	17.3422	0.2264155913361004	17.574528230371648	0.20206480513616024	0.0	10.1573	0.5	11.927	13.6967;10.1573	11.5783;7.03451	17.3422;17.6624	1	1	1	68263	Pdhb_70668	10.1573	10.1573		7.03451	7.03451		17.6624	17.6624		10.1573	7.03451	17.6624	1	236900	Pdk3_55331	13.6967	13.6967		11.5783	11.5783		17.3422	17.3422		13.6967	11.5783	17.3422	0						Hill,1(0.5);Linear,1(0.5)	4.451113484092913	10.928804397583008	2.2946577072143555	8.634146690368652	4.482695649245814	5.464402198791504	8.458388	15.395612	4.8534908	13.7593192	17.188503999999995	17.816096	CONFLICT	0.5	0.5	0.0	
947	Interconversion of 2-oxoglutarate and 2-hydroxyglutarate	4	4	2	1	1	2	1	1	2	1	1	387	3	8596	0.98947	0.16185	0.16185	25.0	15926	idh1	Idh1_79666		13.645	13.645	13.645		13.644999999999998		9.59894	9.59894	9.59894		9.59894		24.6687	24.6687	24.6687		24.668700000000005		0.0	13.645	0.0	13.645	13.645	9.59894	24.6687	0	1	0															1	15926	Idh1_79666	13.645	13.645		9.59894	9.59894		24.6687	24.6687		13.645	9.59894	24.6687	0						Hill,1(1)	45.41798400878907	45.41798400878906	45.41798400878906	45.41798400878906	0.0	45.41798400878906	13.645	13.645	9.59894	9.59894	24.6687	24.6687	DOWN	0.0	1.0	0.0	
948	Pyrimidine catabolism	8	12	3	3	0	3	1	1	3	0	0	388	12	8587	0.58865	1.0	1.0	0.0																														0	0	0															0															0																							
949	Pyrimidine salvage reactions	7	9	2	2	1	2	2	2	2	1	1	387	8	8591	0.94526	0.32792	0.32792	11.11	13178	dck	Dck_79017	13178(0.3817)	12.4827	12.4827	12.4827		12.4827		8.37976	8.37976	8.37976		8.37976		23.7391	23.7391	23.7391		23.7391		0.0	12.4827	0.0	12.4827	12.4827	8.37976	23.7391	0	1	0															1	13178	Dck_79017	12.4827	12.4827		8.37976	8.37976		23.7391	23.7391		12.4827	8.37976	23.7391	0						Linear,1(1)	5.278218746185303	5.278218746185303	5.278218746185303	5.278218746185303	0.0	5.278218746185303	12.4827	12.4827	8.37976	8.37976	23.7391	23.7391	DOWN	0.0	1.0	0.0	
95	Nitric oxide signaling pathway	16	18	3	3	0	3	3	3	3	0	0	388	18	8581	0.45151	1.0	1.0	0.0																														0	0	0															0															0																							
950	Utilization of ketone bodies	3	3	2	2	1	2	2	2	2	1	1	387	2	8597	0.99458	0.12402	0.12402	33.33	110446	acat1	Acat1_61469		15.6746	15.6746	15.6746		15.6746		13.1351	13.1351	13.1351		13.1351		22.3723	22.3723	22.3723		22.3723		0.0	15.6746	0.0	15.6746	15.6746	13.1351	22.3723	0	1	0															1	110446	Acat1_61469	15.6746	15.6746		13.1351	13.1351		22.3723	22.3723		15.6746	13.1351	22.3723	0						Hill,1(1)	7.760174274444579	7.76017427444458	7.76017427444458	7.76017427444458	0.0	7.76017427444458	15.6746	15.6746	13.1351	13.1351	22.3723	22.3723	DOWN	0.0	1.0	0.0	
951	Chylomicron-mediated lipid transport	12	16	2	1	0	2	1	1	2	0	0	388	16	8583	0.49325	1.0	1.0	0.0																														0	0	0															0															0																							
952	HDL-mediated lipid transport	6	13	1	1	0	1	0	0	1	0	0	388	13	8586	0.5632	1.0	1.0	0.0																														0	0	0															0															0																							
954	Gluconeogenesis	21	31	8	8	1	8	8	8	8	1	1	387	30	8569	0.6105	0.74601	1.0	3.23	27376	slc25a10	Slc25a10_80285		25.0247	25.0247	25.0247		25.0247		14.8583	14.8583	14.8583		14.8583		26.7301	26.7301	26.7301		26.7301						25.0247	14.8583	26.7301	0	1	0															1	27376	Slc25a10_80285	25.0247	25.0247		14.8583	14.8583		26.7301	26.7301		25.0247	14.8583	26.7301	0						Hill,1(1)	20.590097427368164	20.590097427368164	20.590097427368164	20.590097427368164	0.0	20.590097427368164	25.0247	25.0247	14.8583	14.8583	26.7301	26.7301	DOWN	0.0	1.0	0.0	
955	Glycolysis	21	29	7	7	1	7	7	7	7	1	1	387	28	8571	0.64182	0.72249	1.0	3.45	15275	hk1	Hk1_75101	15275(-0.2021)	8.23913	8.23913	8.23913		8.23913		5.84082	5.84082	5.84082		5.84082		13.4657	13.4657	13.4657		13.4657						8.23913	5.84082	13.4657	0	1	0															1	15275	Hk1_75101	8.23913	8.23913		5.84082	5.84082		13.4657	13.4657		8.23913	5.84082	13.4657	0						Linear,1(1)	2.8648769855499268	2.8648769855499268	2.8648769855499268	2.8648769855499268	0.0	2.8648769855499268	8.23913	8.23913	5.84082	5.84082	13.4657	13.4657	DOWN	0.0	1.0	0.0	
956	Beta-oxidation of pristanoyl-CoA	8	8	1	1	0	1	1	1	1	0	0	388	8	8591	0.70243	1.0	1.0	0.0																														0	0	0															0															0																							
958	Alpha-oxidation of phytanate	4	4	1	1	0	1	1	1	1	0	0	388	4	8595	0.83815	1.0	1.0	0.0																														0	0	0															0															0																							
959	AMPK inhibition of chREBP transcriptional activation activity	5	5	1	1	0	1	1	1	1	0	0	388	5	8594	0.80194	1.0	1.0	0.0																														0	0	0															0															0																							
960	ChREBP activates metabolic gene expression	7	8	2	1	0	2	1	1	2	0	0	388	8	8591	0.70243	1.0	1.0	0.0																														0	0	0															0															0																							
961	PKA-mediated phosphorylation of key metabolic factors	3	4	1	1	0	1	1	1	1	0	0	388	4	8595	0.83815	1.0	1.0	0.0																														0	0	0															0															0																							
962	PP2A-mediated dephosphorylation of key metabolic factors	6	7	1	1	0	1	1	1	1	0	0	388	7	8592	0.73415	1.0	1.0	0.0																														0	0	0															0															0																							
963	Abacavir transmembrane transport	3	5	2	2	0	2	2	2	2	0	0	388	5	8594	0.80194	1.0	1.0	0.0																														0	0	0															0															0																							
964	Recycling of bile acids and salts	2	10	1	1	1	1	1	1	1	1	1	387	9	8590	0.93348	0.35697	0.35697	10.0	108096	slco1a5	Slco1a5_76175	108096(-0.4635)	3.78512	3.78512	3.78512		3.78512		2.5663	2.5663	2.5663		2.5663		6.85311	6.85311	6.85311		6.85311		0.0	3.78512	0.0	3.78512	3.78512	2.5663	6.85311	0	1	0															1	108096	Slco1a5_76175	3.78512	3.78512		2.5663	2.5663		6.85311	6.85311		3.78512	2.5663	6.85311	0						Poly 2,1(1)	21.902315139770508	21.902315139770508	21.902315139770508	21.902315139770508	0.0	21.902315139770508	3.78512	3.78512	2.5663	2.5663	6.85311	6.85311	DOWN	0.0	1.0	0.0	
965	Import of palmitoyl-CoA into the mitochondrial matrix	7	8	2	2	0	2	2	2	2	0	0	388	8	8591	0.70243	1.0	1.0	0.0																														0	0	0															0															0																							
967	Hydrolysis of lysophosphatidylcholine (LPC)	4	8	1	1	0	1	1	1	1	0	0	388	8	8591	0.70243	1.0	1.0	0.0																														0	0	0															0															0																							
968	Acyl chain remodeling of cardiolipin	6	6	2	2	0	2	2	2	2	0	0	388	6	8593	0.7673	1.0	1.0	0.0																														0	0	0															0															0																							
969	Acyl chain remodeling of diacylglycerol and triacylglycerol	5	5	1	1	1	1	1	1	1	1	1	387	4	8595	0.98295	0.19806	0.19806	20.0	23945	mgll	Mgll_75873		18.0763	18.0763	18.0763		18.0763		14.0097	14.0097	14.0097		14.0097		24.1871	24.1871	24.1871		24.1871		0.0	18.0763	0.0	18.0763	18.0763	14.0097	24.1871	0	1	0															1	23945	Mgll_75873	18.0763	18.0763		14.0097	14.0097		24.1871	24.1871		18.0763	14.0097	24.1871	0						Hill,1(1)	12.442340850830076	12.442340850830078	12.442340850830078	12.442340850830078	0.0	12.442340850830078	18.0763	18.0763	14.0097	14.0097	24.1871	24.1871	DOWN	0.0	1.0	0.0	
